Mason,111,2020-1,1/12/2020,11492,12,60,14.5,POINT (-61.75 -44.75)
Armani,114,2020-3,3/4/2020,6620,12,100,15.5,POINT (-62.25 -45.75)
Armani,114,2020-3,3/5/2020,1620,12,100,15.5,POINT (-62.25 -45.25)
Armani,114,2020-3,3/6/2020,5000,12,100,15.5,POINT (-62.25 -44.75)
Armani,114,2020-3,3/7/2020,6180,12,100,15.5,POINT (-62.25 -44.75)
Armani,114,2020-3,3/8/2020,2820,12,100,15.5,POINT (-62.25 -44.75)
Armani,114,2020-3,3/9/2020,1600,12,100,15.5,POINT (-62.25 -44.75)
Armani,114,2020-3,3/10/2020,1840,12,100,15.5,POINT (-61.75 -44.75)
Armani,114,2020-3,3/12/2020,9440,12,100,15,POINT (-60.75 -47.25)
Armani,114,2020-3,3/13/2020,7800,12,100,15,POINT (-60.75 -47.75)
Armani,114,2020-3,3/14/2020,4980,12,100,14.8,POINT (-60.75 -47.75)
Armani,114,2020-3,3/15/2020,5000,12,100,15,POINT (-60.75 -47.25)
Armani,114,2020-3,3/16/2020,1760,12,100,15,POINT (-60.75 -47.25)
Armani,114,2020-3,3/17/2020,4560,12,100,14.9,POINT (-60.75 -47.75)
Armani,114,2020-3,3/18/2020,3800,12,100,14.9,POINT (-60.75 -47.25)
Armani,114,2020-3,3/19/2020,1980,12,100,14.9,POINT (-60.75 -47.75)
Armani,114,2020-3,3/20/2020,2080,12,100,15.3,POINT (-60.75 -47.75)
Armani,114,2020-3,3/22/2020,4460,12,100,16,POINT (-60.75 -47.25)
Armani,114,2020-3,3/23/2020,4220,12,100,16.2,POINT (-60.75 -47.25)
Armani,114,2020-3,3/24/2020,2500,12,100,15.9,POINT (-60.75 -47.25)
Armani,114,2020-3,3/25/2020,12760,12,100,15.5,POINT (-60.75 -48.25)
Armani,114,2020-3,3/26/2020,2300,12,100,15,POINT (-60.75 -47.25)
Armani,114,2020-3,3/29/2020,7920,12,100,15,POINT (-59.75 -44.25)
Armani,114,2020-3,3/31/2020,6320,12,100,14.9,POINT (-59.75 -44.25)
Armani,114,2020-3,4/6/2020,43680,12,100,14.9,POINT (-57.75 -41.75)
Armani,114,2020-3,4/7/2020,30900,12,100,14.5,POINT (-57.75 -41.25)
Armani,114,2020-3,4/8/2020,12600,12,100,14.5,POINT (-57.25 -41.25)
Armani,114,2020-3,4/9/2020,19620,12,100,14.5,POINT (-57.25 -41.25)
Armani,114,2020-3,4/10/2020,35480,12,100,14.5,POINT (-57.75 -41.25)
Armani,114,2020-3,4/11/2020,27880,12,100,14.5,POINT (-57.25 -41.25)
Armani,114,2020-4,4/18/2020,20320,12,100,15.5,POINT (-57.25 -41.25)
Armani,114,2020-4,4/19/2020,6000,12,100,15.5,POINT (-57.25 -41.25)
Armani,114,2020-4,4/20/2020,42740,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,4/21/2020,31000,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,4/22/2020,42120,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,4/23/2020,49880,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,4/24/2020,45280,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,4/25/2020,30320,12,100,15.3,POINT (-56.75 -40.75)
Armani,114,2020-4,4/26/2020,34960,12,100,15.2,POINT (-56.75 -40.75)
Armani,114,2020-4,4/27/2020,40600,12,100,15,POINT (-56.25 -40.25)
Armani,114,2020-4,4/28/2020,27680,12,100,15,POINT (-56.25 -40.25)
Armani,114,2020-4,5/1/2020,27920,12,100,15,POINT (-56.25 -40.25)
Armani,114,2020-4,5/2/2020,11480,12,100,15.9,POINT (-56.25 -40.25)
Armani,114,2020-4,5/3/2020,6760,12,100,14.9,POINT (-56.25 -40.25)
Armani,114,2020-4,5/4/2020,19520,12,100,14.9,POINT (-56.75 -40.25)
Armani,114,2020-4,5/5/2020,6000,12,100,14.9,POINT (-56.75 -40.75)
Armani,114,2020-4,5/7/2020,5840,12,100,15.3,POINT (-56.75 -40.75)
Armani,114,2020-4,5/8/2020,5480,12,100,16,POINT (-56.75 -40.75)
Armani,114,2020-4,5/9/2020,6080,12,100,16.2,POINT (-56.75 -40.75)
Armani,114,2020-4,5/10/2020,5840,12,100,15.9,POINT (-56.75 -40.75)
Armani,114,2020-4,5/11/2020,39880,12,100,15.5,POINT (-56.75 -40.75)
Armani,114,2020-4,5/12/2020,4040,12,100,15,POINT (-56.25 -40.25)
Armani,114,2020-5,5/19/2020,2760,12,100,15.5,POINT (-58.75 -42.75)
Armani,114,2020-5,5/20/2020,2360,12,100,15.5,POINT (-58.75 -42.25)
Armani,114,2020-5,5/22/2020,6480,12,100,15.5,POINT (-58.75 -42.75)
Armani,114,2020-5,5/23/2020,3600,12,100,15.5,POINT (-58.75 -42.75)
Armani,114,2020-5,5/24/2020,2840,12,100,15.5,POINT (-58.75 -41.75)
Armani,114,2020-5,5/25/2020,5760,12,100,15.3,POINT (-58.75 -42.75)
Armani,114,2020-5,5/26/2020,21840,12,100,15.2,POINT (-58.75 -42.75)
Armani,114,2020-5,5/28/2020,19240,12,100,15,POINT (-58.25 -42.25)
Armani,114,2020-5,5/29/2020,400,12,100,15,POINT (-58.25 -42.25)
Armani,114,2020-5,5/30/2020,26140,12,100,14.8,POINT (-59.75 -42.75)
Armani,114,2020-5,5/31/2020,23700,12,100,15,POINT (-60.25 -42.75)
Armani,114,2020-5,6/1/2020,25540,12,100,15.9,POINT (-59.75 -42.75)
Armani,114,2020-5,6/2/2020,34580,12,100,14.9,POINT (-59.75 -42.75)
Armani,114,2020-5,6/3/2020,36080,12,100,14.9,POINT (-59.75 -42.75)
Armani,114,2020-5,6/4/2020,33020,12,100,14.9,POINT (-59.25 -42.75)
Armani,114,2020-5,6/5/2020,3820,12,100,15.3,POINT (-59.25 -42.75)
Armani,114,2020-5,6/6/2020,37340,12,100,15.3,POINT (-59.75 -42.75)
Armani,114,2020-5,6/7/2020,20380,12,100,16,POINT (-59.75 -42.75)
Armani,114,2020-5,6/8/2020,17560,12,100,16.2,POINT (-59.75 -42.75)
Armani,114,2020-5,6/9/2020,45940,12,100,15.9,POINT (-59.75 -42.75)
Armani,114,2020-5,6/11/2020,42740,12,100,15,POINT (-59.75 -42.75)
Armani,114,2020-5,6/12/2020,27540,12,100,15,POINT (-59.75 -42.75)
Armani,114,2020-5,6/13/2020,5900,12,100,15.1,POINT (-59.75 -42.75)
Armani,114,2020-5,6/14/2020,2980,12,100,15,POINT (-59.75 -42.75)
Armani,114,2020-6,6/22/2020,16360,12,100,15.5,POINT (-59.25 -41.75)
Armani,114,2020-6,6/23/2020,31500,12,100,15.5,POINT (-59.75 -42.25)
Armani,114,2020-6,6/24/2020,16720,12,100,15.5,POINT (-59.25 -41.75)
Armani,114,2020-6,6/25/2020,27960,12,100,15.5,POINT (-59.25 -41.75)
Armani,114,2020-6,6/26/2020,5240,12,100,15.5,POINT (-59.75 -41.75)
Armani,114,2020-6,6/27/2020,3600,12,100,15.5,POINT (-59.25 -41.75)
Armani,114,2020-6,6/28/2020,3080,12,100,15.5,POINT (-58.75 -41.75)
Armani,114,2020-6,6/30/2020,1440,12,100,15.2,POINT (-60.25 -41.75)
Rodney,115,2020-1,1/18/2020,6190,12,100,14.2,POINT (-61.25 -43.75)
Rodney,115,2020-1,1/19/2020,19020,12,100,14.9,POINT (-63.75 -44.75)
Rodney,115,2020-1,1/20/2020,15970,12,100,15.1,POINT (-63.75 -44.75)
Rodney,115,2020-1,1/21/2020,29600,12,100,16.1,POINT (-63.75 -44.75)
Rodney,115,2020-1,1/22/2020,5410,12,100,16.8,POINT (-63.75 -44.75)
Rodney,115,2020-1,1/23/2020,21940,12,100,16.2,POINT (-62.25 -44.75)
Rodney,115,2020-1,1/24/2020,10580,12,100,15.7,POINT (-62.25 -44.75)
Rodney,115,2020-1,1/25/2020,21950,12,100,14.7,POINT (-62.25 -45.75)
Rodney,115,2020-1,1/26/2020,24250,12,100,14.7,POINT (-62.25 -45.25)
Rodney,115,2020-1,1/27/2020,22070,12,100,14.3,POINT (-62.25 -45.25)
Rodney,115,2020-1,1/28/2020,19400,12,100,14.6,POINT (-62.25 -45.25)
Rodney,115,2020-1,1/29/2020,26720,12,100,14.5,POINT (-61.75 -45.25)
Rodney,115,2020-1,1/30/2020,18820,12,100,14.3,POINT (-61.75 -45.75)
Rodney,115,2020-1,1/31/2020,19120,12,100,14.1,POINT (-62.25 -45.75)
Rodney,115,2020-1,2/1/2020,21590,12,100,14.4,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/2/2020,47500,12,100,14.8,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/3/2020,35300,12,100,14.7,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/4/2020,12900,12,100,15.1,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/5/2020,38800,12,100,15.6,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/6/2020,23020,12,100,16,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/7/2020,38780,12,100,15.1,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/8/2020,38550,12,100,15.3,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/9/2020,29100,12,100,15.6,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/10/2020,29900,12,100,15.5,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/11/2020,18330,12,100,15.7,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/12/2020,13040,12,100,15.8,POINT (-61.75 -45.25)
Rodney,115,2020-1,2/13/2020,12460,12,100,16.1,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/14/2020,23350,12,100,16.3,POINT (-62.25 -45.25)
Rodney,115,2020-1,2/15/2020,42650,12,100,16.3,POINT (-62.75 -45.75)
Rodney,115,2020-1,2/16/2020,9800,12,100,16.1,POINT (-62.75 -45.75)
Rodney,115,2020-2,2/22/2020,16220,12,100,14.9,POINT (-62.75 -45.25)
Rodney,115,2020-2,2/23/2020,10120,12,100,14.8,POINT (-62.25 -45.75)
Rodney,115,2020-2,2/24/2020,14400,12,100,14.9,POINT (-62.25 -45.75)
Rodney,115,2020-2,2/25/2020,4410,12,100,15,POINT (-62.75 -45.25)
Rodney,115,2020-2,2/26/2020,6340,12,100,14.4,POINT (-62.25 -45.75)
Rodney,115,2020-2,2/28/2020,14250,12,100,4.8,POINT (-62.25 -45.75)
Rodney,115,2020-2,2/29/2020,4070,12,100,15,POINT (-62.75 -45.75)
Rodney,115,2020-2,3/1/2020,2340,12,100,15.2,POINT (-62.25 -45.75)
Rodney,115,2020-2,3/2/2020,2880,12,100,14.5,POINT (-61.75 -46.25)
Rodney,115,2020-2,3/3/2020,33250,12,100,13.4,POINT (-61.25 -47.75)
Rodney,115,2020-2,3/4/2020,12370,12,100,13,POINT (-61.25 -47.75)
Rodney,115,2020-2,3/5/2020,13550,12,100,15.5,POINT (-61.25 -48.25)
Rodney,115,2020-2,3/6/2020,2120,12,100,14.4,POINT (-63.25 -47.75)
Rodney,115,2020-2,3/9/2020,800,12,100,16,POINT (-62.25 -44.75)
Rodney,115,2020-2,3/10/2020,1060,12,100,12.2,POINT (-60.75 -46.75)
Rodney,115,2020-2,3/11/2020,2700,12,100,15.1,POINT (-61.25 -48.25)
Rodney,115,2020-2,3/13/2020,3050,12,100,12,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/14/2020,1090,12,100,11.9,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/15/2020,2150,12,100,12,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/16/2020,11050,12,100,11.9,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/17/2020,2930,12,100,12,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/18/2020,9250,12,100,11.2,POINT (-60.75 -47.25)
Rodney,115,2020-2,3/21/2020,5550,12,100,12,POINT (-60.75 -47.75)
Rodney,115,2020-2,3/22/2020,4900,12,100,11.9,POINT (-60.75 -47.25)
Rodney,115,2020-2,3/23/2020,480,12,100,11.9,POINT (-60.75 -47.25)
Rodney,115,2020-2,3/25/2020,4550,12,100,11.8,POINT (-60.75 -47.25)
Rodney,115,2020-2,3/28/2020,4740,12,100,14,POINT (-59.75 -44.25)
Rodney,115,2020-2,3/29/2020,10200,12,100,13,POINT (-59.75 -43.75)
Rodney,115,2020-2,3/30/2020,18400,12,100,13.3,POINT (-59.75 -44.25)
Rodney,115,2020-2,3/31/2020,2370,12,100,13.5,POINT (-59.75 -44.25)
Rodney,115,2020-2,4/1/2020,52600,12,100,13.4,POINT (-59.75 -44.25)
Rodney,115,2020-2,4/2/2020,1170,12,100,13.1,POINT (-59.75 -44.25)
Rodney,115,2020-2,4/3/2020,48000,12,100,13.4,POINT (-57.75 -41.25)
Rodney,115,2020-2,4/4/2020,38020,12,100,12.9,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/5/2020,43200,12,100,12.8,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/6/2020,32150,12,100,13.5,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/7/2020,23700,12,100,12,POINT (-57.25 -40.75)
Rodney,115,2020-2,4/8/2020,43200,12,100,12,POINT (-57.75 -41.75)
Rodney,115,2020-2,4/9/2020,28800,12,100,12,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/10/2020,38020,12,100,12,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/11/2020,32000,12,100,12,POINT (-57.25 -41.25)
Rodney,115,2020-2,4/12/2020,27500,12,100,12,POINT (-57.25 -40.75)
Rodney,115,2020-2,3/8/2020,3300,12,100,16,POINT (-62.25 -44.75)
Rodney,115,2020-3,4/17/2020,38700,12,100,12.8,POINT (-57.25 -41.25)
Rodney,115,2020-3,4/18/2020,45350,12,100,12.1,POINT (-57.25 -41.25)
Rodney,115,2020-3,4/20/2020,48500,12,100,12.2,POINT (-57.25 -41.25)
Rodney,115,2020-3,4/19/2020,40970,12,100,13.3,POINT (-57.25 -41.25)
Rodney,115,2020-3,4/21/2020,22710,12,100,12.9,POINT (-57.25 -41.25)
Rodney,115,2020-3,4/22/2020,53380,12,100,13.3,POINT (-56.25 -40.75)
Rodney,115,2020-3,4/23/2020,46860,12,100,12.8,POINT (-56.75 -41.75)
Rodney,115,2020-3,4/24/2020,48700,12,100,13.3,POINT (-56.25 -40.25)
Rodney,115,2020-3,4/25/2020,41500,12,100,13.7,POINT (-56.25 -40.25)
Rodney,115,2020-3,4/26/2020,48700,12,100,13,POINT (-56.25 -40.25)
Rodney,115,2020-3,4/27/2020,41160,12,100,11.6,POINT (-56.75 -40.25)
Rodney,115,2020-3,4/28/2020,46040,12,100,11.5,POINT (-56.25 -40.25)
Rodney,115,2020-3,4/30/2020,38960,12,100,9.8,POINT (-56.75 -40.75)
Rodney,115,2020-3,5/1/2020,29220,12,100,10.5,POINT (-56.75 -40.75)
Rodney,115,2020-3,5/2/2020,8910,12,100,9.7,POINT (-56.75 -40.75)
Rodney,115,2020-3,5/3/2020,23410,12,100,10.4,POINT (-56.25 -40.25)
Rodney,115,2020-3,5/4/2020,24080,12,100,10,POINT (-56.25 -40.25)
Rodney,115,2020-4,5/8/2020,2300,12,100,10,POINT (-56.25 -40.25)
Rodney,115,2020-4,5/10/2020,11750,12,100,9.8,POINT (-58.25 -41.75)
Rodney,115,2020-4,5/11/2020,26300,12,100,10,POINT (-57.75 -41.75)
Rodney,115,2020-4,5/12/2020,15880,12,100,9.9,POINT (-58.25 -41.75)
Rodney,115,2020-4,5/14/2020,38960,12,100,9.3,POINT (-58.25 -42.25)
Rodney,115,2020-4,5/15/2020,43820,12,100,8.7,POINT (-58.25 -42.25)
Rodney,115,2020-4,5/16/2020,48700,12,100,8.9,POINT (-58.25 -42.25)
Rodney,115,2020-4,5/17/2020,14580,12,100,9.2,POINT (-58.25 -42.25)
Rodney,115,2020-4,5/18/2020,2300,12,100,9,POINT (-58.25 -42.25)
Rodney,115,2020-4,5/19/2020,38400,12,100,9.1,POINT (-58.75 -42.25)
Rodney,115,2020-4,5/20/2020,29500,12,100,8.7,POINT (-58.75 -42.25)
Rodney,115,2020-4,5/21/2020,4560,12,100,8.9,POINT (-58.75 -42.25)
Rodney,115,2020-4,5/22/2020,6070,12,100,8.9,POINT (-59.25 -43.25)
Rodney,115,2020-4,5/23/2020,29570,12,100,9,POINT (-58.75 -42.75)
Rodney,115,2020-4,5/25/2020,5010,12,100,8.5,POINT (-58.75 -42.75)
Rodney,115,2020-4,5/26/2020,37170,12,100,8.6,POINT (-58.75 -42.75)
Rodney,115,2020-4,5/27/2020,10180,12,100,8.8,POINT (-58.75 -42.75)
Rodney,115,2020-4,5/29/2020,49590,12,100,11,POINT (-59.75 -42.75)
Rodney,115,2020-4,5/30/2020,39720,12,100,11.7,POINT (-59.75 -42.75)
Rodney,115,2020-4,5/31/2020,46790,12,100,11.5,POINT (-59.75 -42.75)
Rodney,115,2020-4,6/1/2020,30720,12,100,11.1,POINT (-59.75 -42.75)
Rodney,115,2020-4,6/2/2020,37720,12,100,11.5,POINT (-59.75 -42.75)
Rodney,115,2020-4,6/3/2020,38800,12,100,11.5,POINT (-59.75 -42.75)
Rodney,115,2020-4,6/4/2020,47390,12,100,10.8,POINT (-59.25 -42.75)
Rodney,115,2020-4,6/5/2020,6040,12,100,10.3,POINT (-59.25 -42.75)
Rodney,115,2020-4,6/6/2020,17720,12,100,10.2,POINT (-59.25 -42.75)
Rodney,115,2020-5,6/12/2020,26920,12,100,10.2,POINT (-59.75 -42.75)
Rodney,115,2020-5,6/13/2020,30130,12,100,10.1,POINT (-59.75 -42.75)
Rodney,115,2020-5,6/14/2020,11730,12,100,9.6,POINT (-59.75 -42.75)
Rodney,115,2020-5,6/15/2020,5580,12,100,9.2,POINT (-59.75 -42.75)
Rodney,115,2020-5,6/16/2020,2040,12,100,10.4,POINT (-60.25 -42.75)
Rodney,115,2020-5,6/17/2020,3390,12,100,11.1,POINT (-60.25 -42.75)
Rodney,115,2020-5,6/18/2020,23350,12,100,11.5,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/19/2020,38130,12,100,11.5,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/20/2020,29780,12,100,11.4,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/21/2020,21790,12,100,11,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/22/2020,20410,12,100,11.2,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/25/2020,23330,12,100,10.3,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/26/2020,8120,12,100,10.9,POINT (-59.25 -41.75)
Rodney,115,2020-5,6/27/2020,2530,12,100,10.6,POINT (-59.25 -41.25)
